"store_code","datetime","staff_id","register_number","product_code","quantity","payment_method","customer_segment_code","customer_segment_name"
"RG-5","2025-10-19T06:56:30.007Z","7","1","31","2","1","1","ライフスタイル充実層"
"RG-5","2025-06-29T08:30:34.820Z","3","2","38","5","1","4","自己投資志向層"
"RG-5","2025-08-22T16:27:38.093Z","1","2","28","1","3","1","ライフスタイル充実層"
"RG-5","2025-05-12T13:02:10.612Z","3","2","31","3","2","2","ファミリーサポート層"
"RG-5","2024-11-22T17:31:40.539Z","1","5","30","1","3","2","ファミリーサポート層"
"RG-5","2024-02-26T01:25:20.773Z","7","5","34","5","2","1","ライフスタイル充実層"
"RG-5","2024-08-25T10:33:13.826Z","6","4","32","","","3","コスパ重視層"
"RG-5","2024-06-04T00:08:44.909Z","8","4","28","2","2","1","ライフスタイル充実層"
"RG-5","2025-05-18T16:26:20.753Z","8","5","28","2","2","1","ライフスタイル充実層"
"RG-5","2024-10-26T13:59:35.815Z","3","4","39","2","2","3","コスパ重視層"
"RG-5","2025-09-22T13:41:58.419Z","6","5","38","4","3","A5","ウェルネス志向層"
"RG-5","2025-07-13T18:55:23.969Z","9","3","30","4","1","3","コスパ重視層"
"RG-5","2024-04-06T21:15:57.338Z","8","2","30","4","2","A5","ウェルネス志向層"
"RG-5","2024-04-07T19:51:59.109Z","4","1","35","4","3","A5","ウェルネス志向層"
"RG-5","2024-06-21T08:44:07.684Z","2","2","38","3","1","4","自己投資志向層"
"RG-5","2025-10-07T20:51:00.701Z","10","5","31","5","2","4","自己投資志向層"
"RG-5","2024-12-17T21:46:52.444Z","2","4","37","1","3","2","ファミリーサポート層"
"RG-5","2024-10-19T00:30:10.846Z","1","3","33","5","1","3","コスパ重視層"
"RG-5","2024-05-03T21:42:27.214Z","1","3","32","3","3","A5","ウェルネス志向層"
"RG-5","2024-05-29T08:37:56.351Z","10","3","35","2","3","2","ファミリーサポート層"
"RG-5","2025-04-02T20:51:14.262Z","8","2","28","5","1","3","コスパ重視層"
"RG-5","2025-03-03T16:25:12.837Z","10","1","31","2","3","2","ファミリーサポート層"
"RG-5","2024-01-12T19:11:41.445Z","8","1","37","5","3","3","コスパ重視層"
"RG-5","2025-07-24T10:58:06.075Z","7","2","36","3","3","1","ライフスタイル充実層"
"RG-5","2025-02-22T08:30:25.169Z","7","5","37","5","3","A5","ウェルネス志向層"
"RG-5","2025-10-26T10:44:17.117Z","6","4","38","2","1","2","ファミリーサポート層"
"RG-5","2025-10-27T16:23:33.043Z","7","4","35","1","3","2","ファミリーサポート層"
"RG-5","2025-04-22T19:51:24.880Z","4","5","36","2","2","3","コスパ重視層"
"RG-5","2025-09-13T17:41:48.013Z","6","3","37","5","1","2","ファミリーサポート層"
"RG-5","2025-08-27T01:57:57.927Z","5","2","37","5","2","1","ライフスタイル充実層"
"RG-5","2024-05-15T06:22:49.965Z","7","3","34","1","1","3","コスパ重視層"
"RG-5","2025-07-05T12:04:58.704Z","4","3","38","5","1","A5","ウェルネス志向層"
"RG-5","2025-08-31T18:43:00.476Z","6","3","31","3","1","3","コスパ重視層"
"RG-5","2025-07-17T14:07:28.673Z","9","3","29","1","1","2","ファミリーサポート層"
"RG-5","2025-04-04T07:32:21.290Z","6","4","32","4","2","2","ファミリーサポート層"
"RG-5","2024-10-16T09:46:16.803Z","1","2","28","1","3","2","ファミリーサポート層"
"RG-5","2024-03-15T15:18:49.981Z","2","4","29","1","3","2","ファミリーサポート層"
"RG-5","2025-09-06T02:51:01.442Z","6","2","32","5","3","4","自己投資志向層"
"RG-5","2024-01-07T14:49:42.842Z","1","2","38","1","2","A5","ウェルネス志向層"
"RG-5","2025-12-05T00:48:36.181Z","4","4","32","4","3","4","自己投資志向層"
"RG-5","2025-10-03T18:18:02.112Z","9","2","32","2","2","A5","ウェルネス志向層"
"RG-5","2025-11-12T08:40:34.148Z","3","1","34","1","3","2","ファミリーサポート層"
"RG-5","2024-10-22T14:05:57.619Z","6","5","28","3","3","A5","ウェルネス志向層"
"RG-5","2025-11-03T15:03:27.027Z","5","3","36","5","1","3","コスパ重視層"
"RG-5","2025-06-21T02:47:27.621Z","5","3","33","5","2","3","コスパ重視層"
"RG-5","2024-02-03T23:25:17.751Z","9","5","38","4","2","1","ライフスタイル充実層"
"RG-5","2025-03-07T23:16:18.475Z","8","5","33","1","1","3","コスパ重視層"
"RG-5","2025-04-06T00:06:03.604Z","9","4","33","1","1","A5","ウェルネス志向層"
"RG-5","2024-08-09T17:03:18.159Z","10","2","30","4","2","A5","ウェルネス志向層"
"RG-5","2024-01-03T15:39:54.265Z","1","2","36","1","3","2","ファミリーサポート層"
"RG-5","2024-01-12T14:21:49.615Z","8","2","29","5","2","4","自己投資志向層"
"RG-5","2024-11-13T03:15:50.189Z","3","2","38","3","1","3","コスパ重視層"
"RG-5","2025-12-27T02:00:19.303Z","4","1","34","2","2","4","自己投資志向層"
"RG-5","2024-06-23T11:42:11.111Z","4","2","39","5","1","A5","ウェルネス志向層"
"RG-5","2024-07-28T14:13:29.465Z","5","4","36","2","3","2","ファミリーサポート層"
"RG-5","2024-04-27T12:23:41.397Z","2","5","34","1","1","1","ライフスタイル充実層"
"RG-5","2025-07-02T22:18:24.678Z","6","4","30","3","2","2","ファミリーサポート層"
"RG-5","2025-10-30T20:14:17.310Z","10","5","35","1","2","1","ライフスタイル充実層"
"RG-5","2024-12-08T12:22:38.769Z","6","5","29","1","3","4","自己投資志向層"
"RG-5","2025-04-07T00:28:35.566Z","1","3","38","3","2","2","ファミリーサポート層"
"RG-5","2025-08-02T20:38:11.600Z","5","4","30","2","1","1","ライフスタイル充実層"
"RG-5","2025-03-29T22:16:40.291Z","1","1","36","2","1","3","コスパ重視層"
"RG-5","2024-11-07T02:10:42.966Z","2","5","35","1","3","A5","ウェルネス志向層"
"RG-5","2025-08-29T19:16:33.238Z","5","4","30","2","3","3","コスパ重視層"
"RG-5","2024-05-02T09:46:15.080Z","7","3","38","5","3","2","ファミリーサポート層"
"RG-5","2024-06-08T12:36:21.757Z","2","4","31","4","1","4","自己投資志向層"
"RG-5","2025-04-10T20:53:17.958Z","3","5","36","5","3","A5","ウェルネス志向層"
"RG-5","2024-03-13T23:03:31.195Z","4","2","36","1","3","3","コスパ重視層"
"RG-5","2024-11-23T13:13:35.471Z","6","2","38","5","3","4","自己投資志向層"
"RG-5","2024-05-30T12:20:42.429Z","7","3","33","2","3","A5","ウェルネス志向層"
"RG-5","2025-12-23T04:38:05.231Z","2","5","31","5","1","4","自己投資志向層"
"RG-5","2025-03-02T12:43:25.708Z","4","3","35","5","3","3","コスパ重視層"
"RG-5","2024-12-08T03:31:03.735Z","6","5","38","3","1","4","自己投資志向層"
"RG-5","2024-01-03T02:55:32.378Z","3","5","35","2","3","3","コスパ重視層"
"RG-5","2024-07-05T06:58:17.718Z","4","2","28","2","1","3","コスパ重視層"
"RG-5","2024-10-04T17:33:37.627Z","6","2","35","2","2","1","ライフスタイル充実層"
"RG-5","2025-06-01T21:37:57.950Z","7","1","37","5","2","2","ファミリーサポート層"
"RG-5","2025-11-10T11:16:09.866Z","7","5","31","1","1","2","ファミリーサポート層"
"RG-5","2024-03-10T19:03:04.896Z","9","2","33","5","3","A5","ウェルネス志向層"
"RG-5","2025-05-29T17:38:46.460Z","1","2","39","5","2","2","ファミリーサポート層"
"RG-5","2024-08-30T12:06:14.906Z","5","5","39","1","1","3","コスパ重視層"
"RG-5","2024-09-08T00:15:13.065Z","2","5","33","1","1","3","コスパ重視層"
"RG-5","2024-02-06T08:35:58.024Z","10","4","37","1","3","A5","ウェルネス志向層"
"RG-5","2024-03-14T09:34:28.405Z","2","1","34","5","1","A5","ウェルネス志向層"
"RG-5","2024-06-13T03:25:29.194Z","4","4","29","3","2","2","ファミリーサポート層"
"RG-5","2024-02-09T14:25:28.362Z","2","3","38","3","1","4","自己投資志向層"
"RG-5","2025-11-07T11:27:56.192Z","2","3","39","5","1","1","ライフスタイル充実層"
"RG-5","2025-11-07T07:20:58.777Z","6","2","32","5","1","1","ライフスタイル充実層"
"RG-5","2024-02-21T01:44:39.863Z","4","3","31","1","2","3","コスパ重視層"
"RG-5","2025-01-30T12:36:24.828Z","1","2","32","3","1","2","ファミリーサポート層"
"RG-5","2025-11-13T01:10:25.050Z","9","4","32","2","1","3","コスパ重視層"
"RG-5","2025-04-19T09:52:14.466Z","5","4","32","5","3","3","コスパ重視層"
"RG-5","2024-03-29T20:19:13.680Z","9","2","38","2","2","1","ライフスタイル充実層"
"RG-5","2024-05-07T02:57:15.361Z","1","1","32","4","2","3","コスパ重視層"
"RG-5","2025-02-05T22:50:21.792Z","10","1","29","2","2","3","コスパ重視層"
"RG-5","2025-06-01T11:09:02.704Z","8","1","28","4","3","1","ライフスタイル充実層"
"RG-5","2025-01-13T08:24:57.053Z","4","1","36","1","1","2","ファミリーサポート層"
"RG-5","2025-06-18T19:47:12.412Z","8","4","31","4","3","4","自己投資志向層"
"RG-5","2024-06-16T10:29:48.582Z","2","5","38","2","2","4","自己投資志向層"
"RG-5","2024-08-29T10:05:15.252Z","9","4","37","2","1","1","ライフスタイル充実層"
"RG-5","2025-08-25T11:13:06.277Z","8","1","35","4","1","A5","ウェルネス志向層"
"RG-5","2025-04-06T06:56:54.074Z","9","4","29","3","2","2","ファミリーサポート層"
"RG-5","2024-02-21T06:52:05.035Z","1","1","32","4","2","2","ファミリーサポート層"
"RG-5","2024-12-12T21:47:34.741Z","9","4","31","4","3","4","自己投資志向層"
"RG-5","2024-12-19T03:50:53.919Z","2","1","34","5","1","2","ファミリーサポート層"
"RG-5","2024-06-16T12:59:07.491Z","5","2","35","5","2","A5","ウェルネス志向層"
"RG-5","2025-03-15T00:00:15.736Z","10","4","31","4","1","2","ファミリーサポート層"
"RG-5","2024-03-19T00:44:44.073Z","7","4","31","5","1","1","ライフスタイル充実層"
"RG-5","2024-08-28T08:34:03.050Z","7","5","29","3","1","2","ファミリーサポート層"
"RG-5","2024-01-22T17:51:57.291Z","3","5","33","2","3","1","ライフスタイル充実層"
"RG-5","2024-07-05T09:46:15.266Z","10","2","28","3","1","A5","ウェルネス志向層"
"RG-5","2025-04-21T09:35:03.774Z","9","3","29","4","1","1","ライフスタイル充実層"
"RG-5","2024-10-17T20:37:45.624Z","5","1","28","1","2","2","ファミリーサポート層"
"RG-5","2024-08-06T00:44:24.268Z","4","3","28","4","1","4","自己投資志向層"
"RG-5","2024-11-02T18:53:24.864Z","3","3","35","3","2","4","自己投資志向層"
"RG-5","2025-04-20T16:19:37.820Z","2","2","29","5","3","4","自己投資志向層"
"RG-5","2025-11-24T18:15:09.884Z","3","1","35","4","1","4","自己投資志向層"
"RG-5","2024-04-18T23:56:55.443Z","9","1","30","4","1","1","ライフスタイル充実層"
"RG-5","2025-11-08T19:08:48.528Z","3","1","39","1","3","3","コスパ重視層"
"RG-5","2025-04-04T17:14:16.686Z","1","4","39","4","1","3","コスパ重視層"
"RG-5","2025-05-18T16:13:45.250Z","1","1","39","1","1","2","ファミリーサポート層"
"RG-5","2024-03-26T12:06:47.496Z","5","4","38","2","3","4","自己投資志向層"
"RG-5","2024-02-11T09:55:37.152Z","2","1","32","5","2","3","コスパ重視層"
"RG-5","2025-04-04T07:54:41.626Z","6","3","34","5","3","A5","ウェルネス志向層"
"RG-5","2025-09-05T04:16:51.286Z","3","1","31","2","2","4","自己投資志向層"
"RG-5","2024-04-07T12:29:35.619Z","8","1","33","3","3","1","ライフスタイル充実層"
"RG-5","2025-12-15T23:26:29.399Z","4","2","34","5","2","1","ライフスタイル充実層"
"RG-5","2025-02-14T01:15:22.729Z","1","5","33","5","3","4","自己投資志向層"
"RG-5","2025-04-13T08:32:33.889Z","2","4","28","4","3","2","ファミリーサポート層"
"RG-5","2024-06-12T06:32:25.251Z","2","1","33","3","2","3","コスパ重視層"
"RG-5","2025-06-03T06:09:58.002Z","10","4","32","1","2","2","ファミリーサポート層"
"RG-5","2025-04-04T22:30:27.925Z","3","4","35","1","2","A5","ウェルネス志向層"
"RG-5","2025-04-05T02:19:42.285Z","6","3","37","1","1","2","ファミリーサポート層"
"RG-5","2025-08-16T03:34:05.651Z","3","3","35","4","2","1","ライフスタイル充実層"
"G-6","2024-02-04T03:28:20.253Z","6","4","35","8","3","1","ライフスタイル充実層"
"G-6","2024-08-09T09:15:15.771Z","6","1","37","7","2","A5","ウェルネス志向層"
"G-6","2024-04-26T23:32:28.056Z","8","4","39","6","3","A5","ウェルネス志向層"
"G-6","2024-04-24T10:42:52.488Z","5","5","28","5","1","2","ファミリーサポート層"
"G-6","2025-03-26T02:20:58.801Z","5","3","28","5","2","4","自己投資志向層"
"G-6","2024-08-12T11:03:29.370Z","4","1","31","4","1","2","ファミリーサポート層"
"G-6","2025-11-29T03:36:09.377Z","7","4","35","6","2","2","ファミリーサポート層"
"G-6","2025-06-28T15:35:41.630Z","10","3","38","3","2","1","ライフスタイル充実層"
"G-6","2025-08-02T12:46:11.564Z","6","2","34","6","3","A5","ウェルネス志向層"
"G-6","2024-12-11T10:16:05.928Z","6","1","34","6","3","A5","ウェルネス志向層"
"G-6","2025-04-08T19:14:00.567Z","9","2","38","8","3","4","自己投資志向層"
"G-6","2025-04-17T21:43:31.210Z","3","1","30","3","2","1","ライフスタイル充実層"
"G-6","2025-10-06T23:51:55.981Z","3","4","34","5","2","3","コスパ重視層"
"G-6","2025-07-06T04:43:43.438Z","5","4","32","6","3","A5","ウェルネス志向層"
"G-6","2024-03-03T15:35:36.273Z","8","2","34","5","1","1","ライフスタイル充実層"
"G-6","2024-08-02T15:03:29.458Z","7","4","39","3","2","A5","ウェルネス志向層"
"G-6","2025-03-20T12:33:44.240Z","9","1","37","4","2","A5","ウェルネス志向層"
"G-6","2024-03-21T21:16:18.420Z","8","1","37","6","3","2","ファミリーサポート層"
"G-6","2025-10-26T01:28:11.793Z","10","3","38","4","1","3","コスパ重視層"
"G-6","2025-09-24T01:11:41.578Z","2","2","39","3","1","3","コスパ重視層"
"G-6","2024-09-14T21:40:50.155Z","4","5","30","8","3","4","自己投資志向層"
"G-6","2024-12-23T06:37:06.756Z","2","3","31","7","3","1","ライフスタイル充実層"
"G-6","2024-10-24T06:45:34.286Z","1","5","31","8","2","3","コスパ重視層"
"G-6","2024-12-01T19:21:05.485Z","8","5","32","7","2","3","コスパ重視層"
"G-6","2024-06-28T03:10:41.563Z","1","3","29","5","2","3","コスパ重視層"
"G-6","2024-04-30T09:08:14.616Z","10","5","28","5","1","A5","ウェルネス志向層"
"G-6","2024-05-08T13:06:13.564Z","10","1","34","5","1","2","ファミリーサポート層"
"G-6","2024-11-25T14:23:10.902Z","9","3","38","6","3","2","ファミリーサポート層"
"G-6","2024-06-08T09:38:54.783Z","3","2","34","8","2","4","自己投資志向層"
"G-6","2025-02-23T18:28:54.853Z","3","2","34","6","1","2","ファミリーサポート層"
"G-6","2024-10-22T09:18:51.721Z","2","3","31","3","2","4","自己投資志向層"
"G-6","2025-04-12T15:04:04.533Z","10","5","39","6","2","2","ファミリーサポート層"
"G-6","2024-08-07T02:42:03.612Z","10","3","34","6","2","1","ライフスタイル充実層"
"G-6","2025-09-01T08:40:56.894Z","1","4","35","6","3","2","ファミリーサポート層"
"G-6","2024-03-04T18:10:40.564Z","8","2","38","8","3","1","ライフスタイル充実層"
"G-6","2025-06-27T23:54:57.222Z","5","2","31","3","1","1","ライフスタイル充実層"
"G-6","2025-08-01T19:53:59.588Z","7","2","30","3","1","3","コスパ重視層"
"G-6","2025-02-23T23:45:18.819Z","6","2","29","3","3","2","ファミリーサポート層"
"G-6","2024-01-26T04:36:01.680Z","7","5","35","3","1","2","ファミリーサポート層"
"G-6","2024-11-04T21:04:18.490Z","8","4","28","6","3","4","自己投資志向層"
"G-6","2025-07-09T14:37:46.899Z","8","4","30","8","1","A5","ウェルネス志向層"
"G-6","2024-06-02T11:33:59.943Z","1","3","34","5","3","A5","ウェルネス志向層"
"G-6","2025-08-20T13:47:08.946Z","3","3","30","6","3","2","ファミリーサポート層"
"G-6","2025-03-13T01:47:02.420Z","5","2","31","5","2","4","自己投資志向層"
"G-6","2025-04-30T20:34:14.791Z","3","2","30","8","2","1","ライフスタイル充実層"
"G-6","2025-10-13T06:08:24.841Z","10","1","35","4","3","3","コスパ重視層"
"G-6","2024-04-27T09:31:16.781Z","10","4","36","8","2","3","コスパ重視層"
"G-6","2024-09-25T20:31:10.157Z","8","1","39","7","2","1","ライフスタイル充実層"
"G-6","2025-06-04T21:03:49.294Z","1","1","30","5","2","2","ファミリーサポート層"
"G-6","2024-07-11T03:35:16.783Z","4","5","36","3","3","3","コスパ重視層"
"G-6","2025-12-23T11:13:41.504Z","7","1","34","4","1","1","ライフスタイル充実層"
"G-6","2025-01-14T23:53:35.689Z","4","2","30","6","1","3","コスパ重視層"
"G-6","2024-05-09T18:37:08.274Z","9","2","38","3","1","4","自己投資志向層"
"G-6","2024-11-28T17:03:37.156Z","7","2","35","5","2","A5","ウェルネス志向層"
"G-6","2025-03-22T09:53:44.596Z","3","1","34","6","1","1","ライフスタイル充実層"
"G-6","2024-04-24T08:07:45.591Z","5","5","28","4","3","A5","ウェルネス志向層"
"G-6","2024-01-10T06:38:13.226Z","7","2","35","4","3","3","コスパ重視層"
"G-6","2025-07-02T07:21:51.027Z","1","5","32","6","1","2","ファミリーサポート層"
"G-6","2025-01-17T05:10:54.344Z","9","2","36","6","3","1","ライフスタイル充実層"
"G-6","2025-08-06T15:12:51.567Z","5","5","34","3","1","A5","ウェルネス志向層"
"G-6","2024-11-02T22:17:26.325Z","1","3","39","8","1","A5","ウェルネス志向層"
"G-6","2024-08-18T06:47:11.772Z","1","4","39","8","2","A5","ウェルネス志向層"
"G-6","2024-12-11T19:20:41.661Z","10","4","39","6","1","4","自己投資志向層"
"G-6","2024-10-02T13:05:46.878Z","10","3","29","7","2","3","コスパ重視層"
"G-6","2025-01-24T15:05:19.149Z","7","4","30","7","1","A5","ウェルネス志向層"
"G-6","2025-01-15T09:49:07.303Z","3","3","29","8","3","1","ライフスタイル充実層"
"G-6","2025-09-17T16:50:25.124Z","8","4","36","8","1","3","コスパ重視層"
"G-6","2025-11-10T23:23:00.171Z","7","5","35","5","1","4","自己投資志向層"
"G-6","2024-08-22T23:01:00.850Z","3","5","34","5","3","4","自己投資志向層"
"G-6","2025-04-07T07:11:54.992Z","2","5","37","7","3","3","コスパ重視層"
"G-6","2025-04-29T06:27:13.684Z","9","2","32","7","1","3","コスパ重視層"
"G-6","2024-06-11T08:00:17.252Z","6","1","36","7","2","4","自己投資志向層"
"G-6","2024-10-20T19:42:24.135Z","5","1","29","6","2","4","自己投資志向層"
"G-6","2024-06-08T01:45:30.543Z","9","5","36","6","1","A5","ウェルネス志向層"
"G-6","2025-04-14T22:14:07.831Z","2","3","37","4","2","A5","ウェルネス志向層"
"G-6","2024-05-21T07:54:57.172Z","1","1","34","5","1","4","自己投資志向層"
"G-6","2025-11-13T18:17:30.609Z","10","3","32","6","1","A5","ウェルネス志向層"
"G-6","2024-03-29T22:05:38.521Z","8","2","28","5","2","2","ファミリーサポート層"
"G-6","2024-09-18T20:46:34.190Z","3","4","38","8","3","2","ファミリーサポート層"
"G-6","2025-11-18T19:14:31.100Z","10","3","34","5","1","4","自己投資志向層"
